200930029,2
201130115,3
201130214,2
201130196,3
201130097,3
201131133,3
201130228,0
201130119,2
201131016,1
201130118,2
201130065,2
201150897,2
201234001,2
201350807,3
201350811,3
201350828,2
201350869,0
201341519,3
201341534,2
201341542,2
201341545,3
201341557,3
201341561,2
201341572,2
201341586,1
201341587,2
201341607,2
201341608,2
201341611,2
201341612,2
201341618,2
201341632,1
201341637,2
201341645,2
201341649,2
201341552,3
201341584,3
201332677,2
201332680,2
201332690,2
